patch_id,num_cells,cell_types,area_cells,tumor
571_image_png.rf.51d462ca06a8bd6d6d6124498acccdfc.jpg,11,"0, 1, 2",4435,1
160_image_png.rf.d0088c502aa609b9ecd06a95dcb5b980.jpg,26,"0, 1, 2",7846,1
641_image_png.rf.9b370855855084871c0b49eda246c847.jpg,51,"0, 1, 2",13116,1
422_image_png.rf.2128c5945914faf51fdfdb72a7bc93c4.jpg,31,"1, 2",10949,1
57_image_png.rf.381ca11a5a3652eb8685f739c2db7d27.jpg,13,"1, 2",3788,1
363_image_png.rf.ac2e560e1a2cf858725a480b0a4c0503.jpg,15,"0, 1, 2",6932,1
639_image_png.rf.ca2f875935f6651d442ed042f553047f.jpg,21,"1, 2",8066,1
340_image_png.rf.13c62dd8b805042f6fe74fbfad909200.jpg,100,0,5804,0
511_image_png.rf.a37b7554ac2407399c9adf0f7aecbb29.jpg,61,"0, 1",16719,1
707_image_png.rf.3797f2896509165dfae89b22f4bcd787.jpg,36,"1, 2",15498,1
248_image_png.rf.7a761e8a66239064834a2ee9bba55d64.jpg,92,"0, 1",11096,1
332_image_png.rf.be0a35ad72f8f3419f97daeb7b141c68.jpg,100,0,10490,0
94_image_png.rf.890ae0e63af67e71a5637794cc073975.jpg,41,"1, 2",16817,1
106_image_png.rf.cdfd9135b028f7779a819d312473e932.jpg,27,"1, 2",14694,1
213_image_png.rf.12a84941413bf9a4a9ce420e36c4b4a0.jpg,57,"0, 1",8201,1
387_image_png.rf.04a611cc3d3ef16a174a78d3910b3b8c.jpg,14,"1, 2",5910,1
255_image_png.rf.1ea7f6b3a55e288e4f1f21d804f7bcbf.jpg,73,0,10381,0
290_image_png.rf.b77d550ed020a545fb00d5891fdf0287.jpg,86,"0, 1",10089,1
150_image_png.rf.1a32216a974a32acfa7563f5d7429528.jpg,64,"0, 1",18845,1
459_image_png.rf.7c22ce29876077fb4fce75163835771a.jpg,22,"0, 1, 2",7896,1
193_image_png.rf.02f8c9f1a150583fe1d78cbc143f6a02.jpg,36,"0, 1, 2",12966,1
39_image_png.rf.69e4a208d3c798b1ad3686b17a56648b.jpg,16,"1, 2",6237,1
611_image_png.rf.31268da5590f3a98dd5cb43d69e7b182.jpg,40,"0, 1, 2",18316,1
81_image_png.rf.eaf4d80f98f24603e14a51f6ede931dc.jpg,13,"0, 1, 2",6606,1
159_image_png.rf.4b96e7e637e85160978305f622e72683.jpg,23,"0, 1, 2",11619,1
164_image_png.rf.36cc75829c7de274c08b681247b320c5.jpg,20,"1, 2",14055,1
133_image_png.rf.31ae8bb4920043ad2485d6f289f5d055.jpg,62,"0, 1",16491,1
549_image_png.rf.93ea2f37ff7616f509d07dbb13af84a5.jpg,16,2,6465,0
708_image_png.rf.58efbecfd652a3352d3f595b173a8645.jpg,41,"1, 2",17861,1
129_image_png.rf.ed7a96875d20c83b8cc7e128d357b6a0.jpg,36,"1, 2",15448,1
383_image_png.rf.f4d95c1b2af7cabeb5ad028954418afd.jpg,14,"1, 2",6124,1
467_image_png.rf.85c667efe0832070fcb0d8edd301dbc2.jpg,36,"0, 1, 2",9985,1
443_image_png.rf.279d5d2bb89e8c980baf201c0e27c8db.jpg,19,"0, 1, 2",8539,1
411_image_png.rf.de84d9c9ea4abdc1b604e21bde061321.jpg,15,"1, 2",5716,1
1_image_png.rf.c14a05ca8805624f1c1d12bddbf13340.jpg,26,"0, 1, 2",8157,1
95_image_png.rf.ad52f5f0c31a2a8e57bd6d09a9ae6cd6.jpg,42,"1, 2",17754,1
533_image_png.rf.76dc47a2842ea3a6ca4c76fa24dddc12.jpg,26,"1, 2",10682,1
432_image_png.rf.d382b8636b765f84e15052ff8f149b5d.jpg,21,"1, 2",7846,1
468_image_png.rf.03e268f4a45fa43a128892b916ff35db.jpg,35,"0, 1, 2",9025,1
274_image_png.rf.0c1c498a544b4bdae28aa5afb1e1a88f.jpg,61,"0, 1",7105,1
625_image_png.rf.b11cbab9d4dac620a8a868ab5c4b1ff1.jpg,25,"1, 2",11134,1
360_image_png.rf.62fc308fe592383234375fcf8bb0b11f.jpg,18,"0, 1, 2",5754,1
448_image_png.rf.8ac2e77c4d6c309fa501735e5e3b253f.jpg,29,"0, 1, 2",7732,1
637_image_png.rf.8e211c57af9db4b4165c6e05dc13152a.jpg,25,2,10850,0
156_image_png.rf.17f6f88603d3bee1ad70c14e69c990fe.jpg,13,"1, 2",7852,1
435_image_png.rf.ea8d5c91c71f3446559f2e01d8d469bb.jpg,24,"0, 1, 2",8649,1
583_image_png.rf.ecf5c46a9567dc2d898cbd9ef60a7c1e.jpg,37,"0, 1, 2",8746,1
440_image_png.rf.7f4aa6cfd3ea98c3e857474a9e557877.jpg,20,"1, 2",6979,1
368_image_png.rf.1bd47d2f25dcc876bb7c93eac20df9d0.jpg,23,"1, 2",11525,1
398_image_png.rf.321440a476a9205455509c9bd8d01c1c.jpg,11,"1, 2",4834,1
111_image_png.rf.95854dccd045dea9a3b75aa3fb8eaeb8.jpg,26,"1, 2",14812,1
321_image_png.rf.a729e77399e10b83481612b9b41410e7.jpg,99,0,11505,0
201_image_png.rf.7d96c5139cb91ea7afa18eb503148ab0.jpg,17,"0, 1, 2",8103,1
557_image_png.rf.abd4d0f197fef6f9d4b7445def8d0ce9.jpg,19,"0, 1, 2",7388,1
668_image_png.rf.b830382385e606f62220d53d24c09bbf.jpg,79,"0, 1, 2",20487,1
301_image_png.rf.05ca75375d99a0112505e3a80b145897.jpg,39,"0, 1",5367,1
240_image_png.rf.8cce82a2d4076f99e7ff545febf8a4d6.jpg,26,"0, 1, 2",5752,1
578_image_png.rf.7aaaff4c3e30effbb4c7786eb77b0343.jpg,11,"1, 2",3358,1
71_image_png.rf.dde7a20d62a78778890c68eb9fabc3df.jpg,36,"0, 1, 2",6502,1
526_image_png.rf.dccce9b73b76a639d8714ec812d9d110.jpg,21,"1, 2",9327,1
711_image_png.rf.6e9d0f47a063b3c9f32b4b27f0477bc4.jpg,14,"0, 1, 2",3636,1
446_image_png.rf.2a90ba21a115bdebc50bff8ced118d11.jpg,12,"1, 2",6144,1
730_image_png.rf.ff516251676dced0c3d28bc6ff99c057.jpg,21,"0, 1, 2",7062,1
507_image_png.rf.ba3fc8dcdfd8e60e43480f1b6a6cde53.jpg,33,"0, 1, 2",10406,1
690_image_png.rf.f6ce21f97d465a832e2c345798c310bf.jpg,22,"0, 1, 2",9097,1
607_image_png.rf.7da8e10157de95e7eb34138fa54a471b.jpg,43,"1, 2",17642,1
107_image_png.rf.44981ec91e6e903fd144d531831a1f27.jpg,28,"1, 2",16906,1
385_image_png.rf.5e026018e2e04e53dcbc77c998694cb7.jpg,15,"1, 2",4721,1
225_image_png.rf.fe41d1cd7869f0e43e2b41a0abb6da33.jpg,56,"0, 1",6310,1
712_image_png.rf.7e1f18b71626a62656f279c3ce2d5992.jpg,43,2,17436,0
547_image_png.rf.9d616c75d68b3a51e9a071ab3636a010.jpg,16,"0, 1, 2",6510,1
395_image_png.rf.7dcbb3c5162b47c6ab645a489598b568.jpg,14,"0, 1, 2",6894,1
37_image_png.rf.da5f4e127b8dd1de5b0e8bc594726670.jpg,29,"0, 1, 2",9456,1
125_image_png.rf.92ca28f13b3b0fe4cb25a7ca82237e66.jpg,16,"1, 2",10572,1
557_image_png.rf.be9902288a72b6a4294c895e7c084f7e.jpg,16,"0, 1, 2",7127,1
123_image_png.rf.897317879af186acebc02152890fc152.jpg,30,"1, 2",16370,1
453_image_png.rf.1e448672d00dbdd040e77468a0013732.jpg,34,"0, 1, 2",12862,1
67_image_png.rf.d57b70545fac8d1abb902aa46c507011.jpg,17,"1, 2",7522,1
348_image_png.rf.6ea22e9f8ce4d06526961341c913448c.jpg,27,"0, 1, 2",8827,1
157_image_png.rf.56b38c635ebc8f06068c36ee5a25ebd2.jpg,9,"1, 2",3248,1
404_image_png.rf.c8fc9af2443b7362cc6e8976bc16df97.jpg,8,"0, 1, 2",3453,1
588_image_png.rf.1700f275d9ff5ccfbd0467eeebc6ba17.jpg,23,2,8738,0
90_image_png.rf.dfcf94a876df775b60097984f8a670fe.jpg,38,"1, 2",15764,1
29_image_png.rf.25084459ee6b8b164726fdc30c39f764.jpg,9,"1, 2",3533,1
626_image_png.rf.877330040d431313254e954e203d11ff.jpg,23,"1, 2",8774,1
340_image_png.rf.1052fa29d0433c8b39b5ead9c5e95964.jpg,100,0,5897,0
381_image_png.rf.2e9771e58e14c3b21e5df05154a3b55b.jpg,8,"1, 2",3021,1
54_image_png.rf.b4579f9d0a1ceeb8e183dcfaddb9d476.jpg,9,"1, 2",3785,1
209_image_png.rf.d21f19b47584495e567c38291c6fe0dd.jpg,100,0,5710,0
296_image_png.rf.91cf6eb88a93da5b3e199958052c704a.jpg,58,"0, 1",7103,1
627_image_png.rf.d413b23bdbdf670b785b0289c1468ad1.jpg,43,"1, 2",17801,1
289_image_png.rf.1b5d70e0e7ad2068dbc5e07dbf847630.jpg,91,0,10733,0
95_image_png.rf.bab5be415eea05a4372666fdfc421a68.jpg,39,"1, 2",16853,1
689_image_png.rf.016ade621a80ab4d6c9725d9f071f29e.jpg,19,"0, 1, 2",9329,1
251_image_png.rf.4a07da261be2aaf4d660cb168d74a431.jpg,100,0,9879,0
278_image_png.rf.6a8e29593e99572ac0e363d1d3fe7282.jpg,80,0,8646,0
250_image_png.rf.b39ebd1bcd15e8c9a705afe18bbc80e8.jpg,88,"0, 1",10073,1
150_image_png.rf.7e4a02e8b15e26969f8b0887ed3d93a9.jpg,69,"0, 1",19275,1
314_image_png.rf.2b144d548301e66381ab786fc28e7ec0.jpg,89,"0, 1",8050,1
397_image_png.rf.8c7c72015f8c6ee6aa62622960de1928.jpg,10,"1, 2",2998,1
320_image_png.rf.f0181bab7b1b4ee6f415124f15f021e0.jpg,62,"0, 1, 2",9099,1
619_image_png.rf.381262d2c187a37780b159fd7178627f.jpg,36,"1, 2",15436,1
159_image_png.rf.8d3aa9ebe8ebe4408ddf278a33093675.jpg,23,"0, 1, 2",11613,1
114_image_png.rf.ff61b60af2a8139649c1038c9d04e3ca.jpg,28,2,14073,0
667_image_png.rf.a9f56e539acb457b1f6712a0235a79d2.jpg,16,"1, 2",5518,1
3_image_png.rf.bb2dfaab3b7e155ee754c1e20cfe9a5c.jpg,17,"0, 1, 2",7261,1
486_image_png.rf.51c3957e492674526d88a20f73effb56.jpg,74,"0, 1",18044,1
68_image_png.rf.689c1ad73ddd3134274833cb5aa04175.jpg,22,"0, 1, 2",7358,1
674_image_png.rf.015c538260b9f945904430bd6ecd00e9.jpg,79,"0, 1",20592,1
253_image_png.rf.820fd6e275243eb3b146ec37af81be3f.jpg,72,"0, 1",9860,1
442_image_png.rf.15987d9769f1867f6711cd1985dbd102.jpg,15,"1, 2",4200,1
594_image_png.rf.c495c5a1dc805fec0d2e7e93a92ac363.jpg,24,"0, 1, 2",8622,1
194_image_png.rf.be138fce61aebb67847565cc4df48d19.jpg,84,"0, 1, 2",21481,1
447_image_png.rf.e0f2a3ecb0222580d3ef92e92d9d3d58.jpg,25,"0, 1, 2",6712,1
354_image_png.rf.3a55787d08d344805ea5a686e7744ac6.jpg,10,2,4821,0
725_image_png.rf.88fec834da149eac19d129b5ffa59c55.jpg,23,"0, 1, 2",6692,1
618_image_png.rf.dc41cb14cb9b34eff84f4eacafa9978b.jpg,23,2,9486,0
292_image_png.rf.8870da93a82ea3c3d0f95a6434dbb7c7.jpg,88,0,10007,0
59_image_png.rf.e87cb9aeb5c98d5cb9798ee5c116b284.jpg,16,"1, 2",8467,1
244_image_png.rf.88db8091175a8fced9bb1b2c814d9847.jpg,90,"0, 1",10270,1
638_image_png.rf.a8c6199148556af15275cec6a9cbcaa6.jpg,24,2,10340,0
160_image_png.rf.b7fba44900947938c08537f57dc06750.jpg,30,"0, 1, 2",8657,1
226_image_png.rf.85a5ffeef64805468d76fdd620c22947.jpg,100,0,5813,0
416_image_png.rf.774a545ead8fee0caf40e108973db412.jpg,29,"1, 2",10488,1
74_image_png.rf.c84aa9b7642b00d368dbdf08b9269f3d.jpg,43,"0, 1",8304,1
301_image_png.rf.7c80775bb344046c13d6162203d5d6a1.jpg,39,"0, 1",5255,1
125_image_png.rf.10cab1db49feb8d2fe366028f6214929.jpg,21,"1, 2",11791,1
731_image_png.rf.fa8be171d2dd3052a8ff15b4003987d2.jpg,26,"1, 2",9060,1
689_image_png.rf.368cb0a663735e7485c6ddcda2ed4dfe.jpg,17,"0, 1, 2",8343,1
334_image_png.rf.d7f6d054cce3d6dfaa5c084ee24e2c2c.jpg,100,0,10393,0
497_image_png.rf.dffd4a006aee05a1ee99d26b0eed6e00.jpg,35,"0, 1",9514,1
508_image_png.rf.de20349ced8db24790d7843ee02991ff.jpg,29,"0, 1, 2",9473,1
74_image_png.rf.d453d1909c89523fc8ca10c5e0fdedc2.jpg,42,"0, 1, 2",7733,1
557_image_png.rf.51fd906f08d8b3653223c7a6f8d4d711.jpg,15,"0, 1, 2",6301,1
214_image_png.rf.1a6c064326dc9029cea7cac6e561a33e.jpg,100,0,5805,0
347_image_png.rf.52ed66dcb31691bc6dcf5905c6858208.jpg,20,"0, 1, 2",6188,1
577_image_png.rf.7797e5de12f5193ed57e4bb23bfdfbd7.jpg,9,"0, 1, 2",7025,1
308_image_png.rf.eeba856111ae95b47cbe3ddbcff67890.jpg,75,"0, 2",7415,0
343_image_png.rf.400d23c666f0e1595c9b20f5d9a58617.jpg,23,"1, 2",10981,1
454_image_png.rf.605eeb400d15ad6394bb1e40c75955a7.jpg,32,"0, 1, 2",10741,1
131_image_png.rf.79a2246a3d5729e2a0899ef7c153d43e.jpg,42,"0, 1, 2",18623,1
235_image_png.rf.42efe328aeea218c061e08d6a7720f7c.jpg,100,0,10182,0
246_image_png.rf.7c9d81f29ddf50e9127a76aaba3b9f33.jpg,100,0,9831,0
188_image_png.rf.8da947b1d50b7ebcbc339287d0fd9415.jpg,48,"0, 1, 2",15232,1
649_image_png.rf.17e5208d0553891ea16e5ee098241af3.jpg,46,"0, 1, 2",13549,1
474_image_png.rf.20e7ec7830db911e8dd9fd7c30540e5b.jpg,26,"0, 1, 2",8719,1
100_image_png.rf.a536abd3950786689f5d14bf96cd9b50.jpg,21,"1, 2",8440,1
287_image_png.rf.54df76483046f42ee2b3a982ffa692ec.jpg,70,"0, 1",9983,1
617_image_png.rf.dfdaf802c6e351fadf09b99eac19a7ee.jpg,24,"1, 2",10434,1
720_image_png.rf.a6082fe6ca73b0b59c2ce4a5d1802656.jpg,23,"1, 2",9419,1
222_image_png.rf.d1062de7ffd4916cb7075e0b20f0c4ff.jpg,100,0,5517,0
551_image_png.rf.a545e2930fd7bafe02757a0577813edf.jpg,13,"1, 2",8046,1
706_image_png.rf.cd168753fe6af39af4846ac02506e13c.jpg,34,"1, 2",13836,1
614_image_png.rf.ecb17892ec953ff37182b79431cabe4e.jpg,42,"1, 2",16895,1
609_image_png.rf.0011a1f8875ee4ce029430c6ae74551c.jpg,21,"1, 2",9159,1
195_image_png.rf.32fd662b441a339b710eb78d9bd302a0.jpg,87,"0, 1",21813,1
113_image_png.rf.19b8bbd6dac773f2de5eab524795eca3.jpg,22,"1, 2",9275,1
342_image_png.rf.6cf5fbe89ecf27e97b2784b7b3fb0765.jpg,26,"0, 1, 2",8557,1
166_image_png.rf.c10155d9da04da3117f6c586ed6a8f23.jpg,33,"0, 1, 2",7315,1
37_image_png.rf.79781f142c0b720eed22396ac61f5385.jpg,22,"0, 1, 2",8100,1
542_image_png.rf.4086f396b8748eecd15fbb222e9abc2c.jpg,26,"0, 1",6647,1
540_image_png.rf.0891cdc3ff721afa01bf0d8205cf45b8.jpg,25,"1, 2",11780,1
718_image_png.rf.b6ccd38c633c1fcad112b9380fb23e38.jpg,38,"1, 2",18024,1
72_image_png.rf.155f568aac0d8b71a7e0b043b209a550.jpg,32,"0, 1",4932,1
410_image_png.rf.bcceecbe5bd70eabc5012f779b9ee65a.jpg,27,"1, 2",9084,1
265_image_png.rf.edc363e1f612b5ceaa0d2aeb2af6aeb9.jpg,93,"0, 1",10709,1
371_image_png.rf.95e369aeadf480bfbb426ed818188878.jpg,26,"1, 2",9449,1
550_image_png.rf.57183b4fdac027005f5f8bd01150768a.jpg,8,"1, 2",4252,1
715_image_png.rf.ea84a8542cd6b61bfe41d7a49ad9d2b2.jpg,40,"1, 2",16215,1
105_image_png.rf.ebc3a998f3efcaa28693f59d82bbb8a6.jpg,32,"1, 2",16061,1
138_image_png.rf.651e9b1b305de7da13d0682703e846c9.jpg,66,"0, 1",15941,1
101_image_png.rf.a9b8807f20f49d7bc28d5e7df0536e94.jpg,31,"0, 1, 2",13950,1
350_image_png.rf.179f5122e3192c51219e541a9214f9b1.jpg,28,"0, 1, 2",11194,1
552_image_png.rf.2c5618bbd0fe53c0d1cf3f1fa62e6bc2.jpg,14,"1, 2",7836,1
539_image_png.rf.ed758374301c37af35272335acc6f374.jpg,25,"0, 1, 2",9666,1
281_image_png.rf.db66630d6dd49152b2b703fa21fcc30b.jpg,48,0,5582,0
533_image_png.rf.36a1aaceddd897d18b238e739e6b6cdf.jpg,27,"1, 2",11400,1
578_image_png.rf.a8be86c30dfbfe351db8481e61fecb63.jpg,12,"0, 1, 2",3285,1
101_image_png.rf.0a6ba6f6c7d171f060ae84fa2f91f712.jpg,32,"0, 1, 2",13391,1
626_image_png.rf.efb80827115c76b0f57c09a0d78d31f7.jpg,22,"1, 2",7941,1
216_image_png.rf.55056111413cbe8acd3a70a467b4d3b9.jpg,100,0,5513,0
116_image_png.rf.160544ecbcc15920f88b1cbdd872c47d.jpg,26,"0, 1, 2",10662,1
504_image_png.rf.f968673623c193819032c32e99dd9371.jpg,59,"0, 1",15484,1
203_image_png.rf.bd76b3fecdf9ef11acd7d89f5b1356b8.jpg,100,0,5921,0
133_image_png.rf.5d7207da755274f7079987aff0f1e9c7.jpg,56,"0, 1",15916,1
542_image_png.rf.90d4a2af41075e5f38e403c937ea944c.jpg,30,"0, 1, 2",6777,1
420_image_png.rf.eae48aa185d3bb92921f8420ca00a63c.jpg,18,"1, 2",6242,1
242_image_png.rf.4722d414a89b686145ffa7fe7d7e59e8.jpg,43,"0, 1, 2",10149,1
641_image_png.rf.173d1781609c09ccbc66f6cf5a0a7625.jpg,44,"0, 1, 2",10743,1
423_image_png.rf.e8316030b01639b240d65faec6946f85.jpg,27,"1, 2",10163,1
445_image_png.rf.6aadd1c3b32d288c2794e55c50cc03b4.jpg,19,"0, 1",5377,1
646_image_png.rf.7a258997a80c58acb5e3c14513b938f6.jpg,37,"0, 1, 2",11335,1
549_image_png.rf.307efc076bfcf55281f61a586222b326.jpg,15,2,6318,0
148_image_png.rf.3c080728142d37c5a599a528a3766221.jpg,28,"0, 1, 2",10307,1
352_image_png.rf.a663a7f30b18af2b39831d6431ad5c4c.jpg,14,"1, 2",4578,1
108_image_png.rf.6b2b8505fdf7623a4180577acdb08349.jpg,28,"1, 2",15453,1
455_image_png.rf.59f6941502ff0cb547d49e000076c357.jpg,45,"0, 1, 2",13672,1
194_image_png.rf.e74baf5c8c2fae881faccbdcffda73e0.jpg,85,"0, 1, 2",21322,1
659_image_png.rf.849e428461a0695a90f56fb9457d4681.jpg,61,"0, 1",17613,1
142_image_png.rf.6fae3e66129336b91ac4d6f723ba42c6.jpg,27,"0, 1, 2",10939,1
547_image_png.rf.096a211972e61fbdcfdd883063bb6b45.jpg,18,"0, 1, 2",7205,1
26_image_png.rf.017b6ee80ebac7a72afae9b444dca37c.jpg,18,"1, 2",6133,1
99_image_png.rf.3c6286f4305991684255667df3a23b88.jpg,28,"0, 1, 2",8505,1
281_image_png.rf.de37cd740fc9ac40c17481ed7b4b196a.jpg,49,"0, 1",5702,1
72_image_png.rf.25cda393ff98b30129a156cc757252a4.jpg,30,"0, 1",5080,1
672_image_png.rf.bc77a56cd0edc02a945cd04698e416c5.jpg,43,"0, 2",12207,0
293_image_png.rf.b833229ea1a4fcbc4e56d8ec77d66215.jpg,90,0,10609,0
586_image_png.rf.9bbbae225e33667a037cae109502e3f3.jpg,17,"1, 2",5333,1
399_image_png.rf.a561453738177d42b4193f56842ebbad.jpg,8,"1, 2",5152,1
604_image_png.rf.f7ada30e2e32666923aa3493ff2d69ee.jpg,37,"0, 1, 2",15079,1
582_image_png.rf.cb4d8dbff3e662ebe5a654d17b8bd7ab.jpg,40,"0, 1, 2",8465,1
726_image_png.rf.14dc747304fd665ed88c9efe679209d6.jpg,20,"1, 2",5666,1
255_image_png.rf.05377b243ce67b35aef8ec17ef573791.jpg,79,0,11198,0
705_image_png.rf.4a54b580b6096b2630dd7780e3008bf0.jpg,45,"1, 2",17400,1
42_image_png.rf.7eb8d19e9bbaf315e478d3be81ff1a43.jpg,19,2,10016,0
96_image_png.rf.7f52e07d8d25f5c6e35625fc44b124f6.jpg,42,"1, 2",18698,1
644_image_png.rf.be03a0e40c876881a356eb6d81523611.jpg,54,"0, 1, 2",14019,1
378_image_png.rf.23c836dcd3a9071b2cf9cfc1b579dcb2.jpg,18,"1, 2",6796,1
726_image_png.rf.9a10b1e8a7ab27535ead9ad7bf60c7cd.jpg,20,"0, 1, 2",5742,1
271_image_png.rf.22d4170315837ec15fbe7fa26e1a0f00.jpg,53,"0, 1, 2",7390,1
240_image_png.rf.816fcb283c674d4c0059b2578687a851.jpg,30,"0, 1, 2",7003,1
477_image_png.rf.e019b209d9e4c72683349a3c3229f238.jpg,70,"0, 1",17719,1
291_image_png.rf.9cab8b62c7d23e4c774dbaa4cf4e01d8.jpg,85,0,10190,0
636_image_png.rf.36df2ee28b012d00d64b78b5996e3cbd.jpg,31,"1, 2",10966,1
58_image_png.rf.f509005325e1b4a7b07577a3984fe2bd.jpg,19,"1, 2",7360,1
422_image_png.rf.c904d85197b9b729ed6d76b0fbe67361.jpg,32,"0, 1, 2",11574,1
606_image_png.rf.219e31d124f96e549d0efc550a9ee11f.jpg,46,"1, 2",17717,1
195_image_png.rf.a7885d279424987e38663467d84c2346.jpg,82,"0, 1",21346,1
597_image_png.rf.9ca3d794da0144980e9d9097ccabf4e7.jpg,38,"1, 2",16039,1
633_image_png.rf.9bd81f37a09480c78ac0bad6eb37625c.jpg,17,"1, 2",5419,1
421_image_png.rf.9534c0bc0512aee021236e39a85fa86e.jpg,27,"1, 2",8640,1
689_image_png.rf.f39363ec28e73f502653a4aafdf930a4.jpg,23,"0, 1, 2",10820,1
59_image_png.rf.4a88c776a358e1b05b10587fb8f5ab15.jpg,17,"1, 2",8588,1
416_image_png.rf.241668af9785c4349cdf3789a0444b5a.jpg,28,"1, 2",9703,1
563_image_png.rf.00002f08be116937ceac3ab903e6f9b6.jpg,13,"0, 1, 2",7169,1
167_image_png.rf.ed25f8545dc5f4d3d8ab566aa9a959db.jpg,40,"0, 1, 2",9372,1
414_image_png.rf.70ae033fd0e4e2511331523899d06eb9.jpg,30,"0, 1, 2",10440,1
24_image_png.rf.04a82a942ff624699a03972bf8e6c1b0.jpg,23,"1, 2",11862,1
300_image_png.rf.a51a79a22e08a6201170636bf869b618.jpg,33,0,3946,0
433_image_png.rf.e2ea7a3525e40443bde00532969eb8a2.jpg,23,"1, 2",7835,1
229_image_png.rf.d601e3dbef93d1553f58171b31736e79.jpg,100,0,10767,0
509_image_png.rf.4c9d96154cd73c7f9d6b92750d5517f4.jpg,31,"0, 1, 2",11869,1
41_image_png.rf.7d17d016e26c614bd3fe30f83cce651a.jpg,25,2,10716,0
171_image_png.rf.c1250e1fc21655b164a7963ea1a8ac2e.jpg,31,"1, 2",15285,1
354_image_png.rf.190e4952bac0ea52bdc592ca9b4d8503.jpg,10,2,4782,0
581_image_png.rf.113cb27c446c2f12b3719735b3c74595.jpg,30,"0, 1, 2",6742,1
287_image_png.rf.0703a74dee9ce3d107b6487475cd76bb.jpg,64,"0, 1",9326,1
176_image_png.rf.b84c91025e061ff7032a9eab9247fa14.jpg,37,"0, 1, 2",15099,1
209_image_png.rf.e2b6d6ff380d0427bf01980536e831b1.jpg,100,0,5750,0
654_image_png.rf.9d27c465419da857b41c5d3eab18ced3.jpg,43,"0, 1, 2",15600,1
668_image_png.rf.83c032774700c06f6da9af43ced9d7ba.jpg,69,"0, 1, 2",19833,1
274_image_png.rf.b5cc47fe2efd6d1b3bfd384b5596ed3e.jpg,58,"0, 1",7168,1
406_image_png.rf.5c43bf0bc7fce06157e823e758f75c58.jpg,35,"1, 2",12696,1
260_image_png.rf.5f7383147020ba7f78c4ea86693d7513.jpg,58,0,8391,0
661_image_png.rf.69dfe386f9dc655472426e272d996875.jpg,39,"0, 1, 2",15704,1
148_image_png.rf.d97fad9a61e4507673bcc080102f14b7.jpg,29,"0, 1, 2",9187,1
554_image_png.rf.d1abce068539b8cfa964e8aa713adc8b.jpg,30,"0, 1, 2",8542,1
4_image_png.rf.27af14f71588b79be6a619f9b5079e10.jpg,18,"0, 1, 2",6285,1
489_image_png.rf.1f5589a2071fd9c7bf9c796cda0504d7.jpg,16,"0, 1, 2",6194,1
289_image_png.rf.d3a577b121bd24b61a83dbcaf9736c64.jpg,87,0,9886,0
476_image_png.rf.08c35f9e426711e6bba4841dc0a4e006.jpg,47,"0, 1, 2",11400,1
27_image_png.rf.9cef8a219bb06ae979452a3f42dca43f.jpg,19,2,8259,0
148_image_png.rf.71f22e72a2539941c74a6256cdbbddbf.jpg,26,"0, 1, 2",9063,1
43_image_png.rf.539013631893188338ead021b4a4b34f.jpg,20,2,8880,0
92_image_png.rf.03f17b21304b1ccc6a1fc046c58a8635.jpg,37,"1, 2",17353,1
3_image_png.rf.4c0daa10ece6b243696fb64f266e0cc0.jpg,14,"0, 1, 2",6073,1
204_image_png.rf.6b242f653bf5ed35af9eac021bae062d.jpg,100,0,5861,0
593_image_png.rf.33980ecce7268bb09432e560639f24fa.jpg,14,"1, 2",5537,1
186_image_png.rf.1023c54ffec02ccdfc19e850e61ab4ee.jpg,60,"0, 1",16591,1
296_image_png.rf.aceaa988c027ea3c4290c1c8480cca00.jpg,61,"0, 2",7552,0
157_image_png.rf.9e1e885613551d9a6e4ca28c5763920d.jpg,11,"1, 2",4565,1
142_image_png.rf.f0a3c0431819374dc2fb9ab4941ccf4f.jpg,31,"0, 1, 2",11173,1
717_image_png.rf.0d90378f494ebad86e2f68b452b05123.jpg,42,2,18633,0
660_image_png.rf.69790171afd632aeee9bdcd5e8cf645d.jpg,52,"0, 1, 2",16085,1
320_image_png.rf.e715ccf9e114b6952c8871d8c3be883c.jpg,76,"0, 1, 2",11174,1
275_image_png.rf.68b378a2f41420c320dc52df0a3b52ac.jpg,53,"0, 1, 2",6716,1
507_image_png.rf.c3b2cb32d14361e9e01646436821d3f5.jpg,30,"0, 1, 2",9796,1
430_image_png.rf.f5ea27d5a04f958612115c5026cb3c9d.jpg,28,"1, 2",9448,1
609_image_png.rf.b5e2a367100143d645691d1050812dcf.jpg,19,"1, 2",8874,1
400_image_png.rf.f7a6935345d81bcc516d847de8ef871c.jpg,12,"1, 2",6755,1
115_image_png.rf.808a1328d4c83233a7ed90021146ddd5.jpg,37,"0, 1, 2",16578,1
80_image_png.rf.d5ff11baa341e4685d18281efbc805a3.jpg,12,"0, 1, 2",3473,1
117_image_png.rf.1dbdd840ab7ead7769f720b8855b71a8.jpg,22,"1, 2",13550,1
690_image_png.rf.f8c45151ba1cb1e56be3135cb9877512.jpg,23,"0, 1, 2",9607,1
560_image_png.rf.6d00d4e150be8fc8b5ae7cf85b1b0d34.jpg,20,"0, 1, 2",9044,1
404_image_png.rf.8f35524de1ad93245a5a09a5473bad6c.jpg,7,"1, 2",3343,1
321_image_png.rf.4201499d71b59f2c02741bef38380ea9.jpg,88,0,10281,0
